iso,country,region,year,population,life_expectancy,gdp_cap
EGY,Egypt,Northern Africa,2003,72826102,68.44,7759.237203166524
EGY,Egypt,Northern Africa,2004,74172073,68.63,7930.181484883131
EGY,Egypt,Northern Africa,2005,75523576,68.82,8136.545335194403
EGY,Egypt,Northern Africa,2006,76873670,68.88,8540.713614947745
EGY,Egypt,Northern Africa,2007,78232124,69.3,8987.2543918148
EGY,Egypt,Northern Africa,2008,79636081,69.38,9460.623759222908
EGY,Egypt,Northern Africa,2009,81134789,69.28,9719.85026053374
EGY,Egypt,Northern Africa,2010,82761244,69.39,10019.315321069847
EGY,Egypt,Northern Africa,2011,84529251,69.6,9982.840141337583
EGY,Egypt,Northern Africa,2012,86422240,69.79,9981.551045193923
EGY,Egypt,Northern Africa,2013,88404652,70.17,9970.979807714191
EGY,Egypt,Northern Africa,2014,90424668,70.45,10032.483613874037
EGY,Egypt,Northern Africa,2015,92442549,70.21,10242.534528120812
EGY,Egypt,Northern Africa,2016,94447071,70.49,10460.90672308938
EGY,Egypt,Northern Africa,2017,96442590,70.64,10672.774341709404
EGY,Egypt,Northern Africa,2018,98423602,70.81,11013.720062795506
EGY,Egypt,Northern Africa,2019,100388076,70.97,11360.014510089824
EGY,Egypt,Northern Africa,2020,102334403,71.13,11756.163760490204
SLV,El Salvador,Central America,1950,2199903,45.24,3289
SLV,El Salvador,Central America,1951,2237778,45.74,3270
SLV,El Salvador,Central America,1952,2280443,46.72,3424
SLV,El Salvador,Central America,1953,2327374,47.68,3570
SLV,El Salvador,Central America,1954,2378242,48.62,3512
SLV,El Salvador,Central America,1955,2432877,49.55,3589
SLV,El Salvador,Central America,1956,2491249,50.47,3759
SLV,El Salvador,Central America,1957,2553506,51.37,3843
SLV,El Salvador,Central America,1958,2619901,52.25,3810
SLV,El Salvador,Central America,1959,2690747,53.1,3861
SLV,El Salvador,Central America,1960,2766319,53.93,3896
SLV,El Salvador,Central America,1961,2846601,54.73,3902.4053349942615
SLV,El Salvador,Central America,1962,2931187,55.48,4232.022744028272
SLV,El Salvador,Central America,1963,3019224,56.19,4271.8753550581205
SLV,El Salvador,Central America,1964,3109571,56.85,4524.615462068562
SLV,El Salvador,Central America,1965,3201310,57.45,4613.710723422599
SLV,El Salvador,Central America,1966,3293954,58.01,4764.145068206782
SLV,El Salvador,Central America,1967,3387384,58.51,4855.69583755488
SLV,El Salvador,Central America,1968,3481624,58.97,4835.079221076141
SLV,El Salvador,Central America,1969,3576834,59.37,4822.413212354837
SLV,El Salvador,Central America,1970,3673066,59.72,4774.187030671379
SLV,El Salvador,Central America,1971,3770060,60.34,4856.354421415043
SLV,El Salvador,Central America,1972,3867310,60.74,5008.310523593919
SLV,El Salvador,Central America,1973,3964273,61.58,5136.257217653779
SLV,El Salvador,Central America,1974,4060255,62.19,5329.780941344817
SLV,El Salvador,Central America,1975,4154689,62.79,5482.550450827968
SLV,El Salvador,Central America,1976,4247508,63.45,5549.575937231902
SLV,El Salvador,Central America,1977,4338451,64.08,5729.125926050565
SLV,El Salvador,Central America,1978,4426679,64.65,5932.699827794155
SLV,El Salvador,Central America,1979,4511127,65.16,5679.202769064139
SLV,El Salvador,Central America,1980,4591135,65.78,5112.8483928266105
SLV,El Salvador,Central America,1981,4666361,59.54,4737.050663889913
SLV,El Salvador,Central America,1982,4737256,63.37,4505.34113799212
SLV,El Salvador,Central America,1983,4804936,61.98,4488.226677108706
SLV,El Salvador,Central America,1984,4871041,63.94,4518.757454515369
SLV,El Salvador,Central America,1985,4936803,65.58,4526.877412163297
SLV,El Salvador,Central America,1986,5002339,65.54,4466.135353281735
SLV,El Salvador,Central America,1987,5067531,67.05,4493.637906507133
SLV,El Salvador,Central America,1988,5133273,68.44,4479.476405209698
SLV,El Salvador,Central America,1989,5200608,66.84,4443.120469952744
SLV,El Salvador,Central America,1990,5270074,69.19,4511.994251314118
SLV,El Salvador,Central America,1991,5342190,69.7,4517.598044060582
SLV,El Salvador,Central America,1992,5416327,69.85,4768.480707682531
SLV,El Salvador,Central America,1993,5490478,70.11,4977.819279851408
SLV,El Salvador,Central America,1994,5561916,69.93,5144.330325017494
SLV,El Salvador,Central America,1995,5628602,70.85,5324.082669906311
SLV,El Salvador,Central America,1996,5689943,70.99,5309.753305261582
SLV,El Salvador,Central America,1997,5746288,71.24,5422.5131039377075
SLV,El Salvador,Central America,1998,5797764,71.19,5517.009108683968
SLV,El Salvador,Central America,1999,5844834,71.85,5590.804640816146
SLV,El Salvador,Central America,2000,5887930,72.4,5612.384071481828
SLV,El Salvador,Central America,2001,5927001,72.3,5624.301947814755
SLV,El Salvador,Central America,2002,5962139,73.11,5679.55110674206
SLV,El Salvador,Central America,2003,5994075,72.98,5737.541043780733
SLV,El Salvador,Central America,2004,6023801,72.53,5760.090417993556
SLV,El Salvador,Central America,2005,6052124,72.4,5888.353910131385
SLV,El Salvador,Central America,2006,6079395,72.91,6116.512765003755
SLV,El Salvador,Central America,2007,6105810,72.43,6203.365771617525
SLV,El Salvador,Central America,2008,6131767,72.97,6308.509706745217
SLV,El Salvador,Central America,2009,6157678,72.81,6151.074943184753
SLV,El Salvador,Central America,2010,6183877,73.36,6280.953038360886
SLV,El Salvador,Central America,2011,6210567,73.47,6492.562131283666
SLV,El Salvador,Central America,2012,6237922,72.75,6646.021482795072
SLV,El Salvador,Central America,2013,6266076,72.72,6764.081301918457
SLV,El Salvador,Central America,2014,6295124,72.22,6848.076010734658
SLV,El Salvador,Central America,2015,6325121,72.09,6978.835605832679
SLV,El Salvador,Central America,2016,6356137,73.76,7118.915188423409
SLV,El Salvador,Central America,2017,6388124,74.01,7246.755527131283
SLV,El Salvador,Central America,2018,6420740,74.24,7392.898450801621
SLV,El Salvador,Central America,2019,6453550,74.46,7508.946890781043
SLV,El Salvador,Central America,2020,6486201,74.68,7611.287127395528
GNQ,Equatorial Guinea,Middle Africa,1950,225530,36.99,892
GNQ,Equatorial Guinea,Middle Africa,1951,230914,37.19,927
GNQ,Equatorial Guinea,Middle Africa,1952,234185,37.56,945
GNQ,Equatorial Guinea,Middle Africa,1953,236322,37.93,970
GNQ,Equatorial Guinea,Middle Africa,1954,238033,38.3,1009
GNQ,Equatorial Guinea,Middle Africa,1955,239866,38.67,1024
GNQ,Equatorial Guinea,Middle Africa,1956,242139,39.04,1052
GNQ,Equatorial Guinea,Middle Africa,1957,244958,39.41,1072
GNQ,Equatorial Guinea,Middle Africa,1958,248246,39.79,1090
GNQ,Equatorial Guinea,Middle Africa,1959,251770,40.16,1136
GNQ,Equatorial Guinea,Middle Africa,1960,255338,40.53,1234
GNQ,Equatorial Guinea,Middle Africa,1961,258786,40.91,1333
GNQ,Equatorial Guinea,Middle Africa,1962,262219,41.28,1466
GNQ,Equatorial Guinea,Middle Africa,1963,266005,41.66,1663
GNQ,Equatorial Guinea,Middle Africa,1964,270616,42.04,1892
GNQ,Equatorial Guinea,Middle Africa,1965,276296,42.41,2125
GNQ,Equatorial Guinea,Middle Africa,1966,283506,42.79,2186
GNQ,Equatorial Guinea,Middle Africa,1967,291786,43.17,2303
GNQ,Equatorial Guinea,Middle Africa,1968,299416,43.55,2353
GNQ,Equatorial Guinea,Middle Africa,1969,304000,43.93,2254
GNQ,Equatorial Guinea,Middle Africa,1970,303986,44.31,2164
GNQ,Equatorial Guinea,Middle Africa,1971,298852,44.58,2212.2447934094466
GNQ,Equatorial Guinea,Middle Africa,1972,289508,44.83,2214.5177059010457
GNQ,Equatorial Guinea,Middle Africa,1973,277656,45.16,2409.0483043766385
GNQ,Equatorial Guinea,Middle Africa,1974,265762,45.55,2665.938057359592
GNQ,Equatorial Guinea,Middle Africa,1975,255808,46.08,3290.328566737553
GNQ,Equatorial Guinea,Middle Africa,1976,247969,46.69,3639.628207558203
GNQ,Equatorial Guinea,Middle Africa,1977,242160,47.33,3811.694557317476
GNQ,Equatorial Guinea,Middle Africa,1978,239681,47.86,3527.02904694156
GNQ,Equatorial Guinea,Middle Africa,1979,241977,44.42,2893.728676692413
GNQ,Equatorial Guinea,Middle Africa,1980,249931,48.7,2571.759125518643
GNQ,Equatorial Guinea,Middle Africa,1981,264370,49.07,2507.692302454893
GNQ,Equatorial Guinea,Middle Africa,1982,284638,49.35,2383.353336518666
GNQ,Equatorial Guinea,Middle Africa,1983,308208,49.51,2325.2483225613873
GNQ,Equatorial Guinea,Middle Africa,1984,331554,49.42,2175.9021818466977
GNQ,Equatorial Guinea,Middle Africa,1985,352116,49.48,2306.89949050881
GNQ,Equatorial Guinea,Middle Africa,1986,369024,49.37,2126.1384002124523
GNQ,Equatorial Guinea,Middle Africa,1987,382977,49.13,2088.1129806750796
GNQ,Equatorial Guinea,Middle Africa,1988,394973,48.92,2009.192334665914
GNQ,Equatorial Guinea,Middle Africa,1989,406620,48.64,1854.0268383257096
GNQ,Equatorial Guinea,Middle Africa,1990,419188,48.26,1768.2937918070174
GNQ,Equatorial Guinea,Middle Africa,1991,432844,48.15,1666.534913271294
GNQ,Equatorial Guinea,Middle Africa,1992,447269,48.28,1906.1285512745126
GNQ,Equatorial Guinea,Middle Africa,1993,462637,48.34,1985.2724317337352
GNQ,Equatorial Guinea,Middle Africa,1994,479099,48.33,2115.669227028234
GNQ,Equatorial Guinea,Middle Africa,1995,496768,48.51,2292.575254444731
GNQ,Equatorial Guinea,Middle Africa,1996,515844,49.13,3310.8388543823326
GNQ,Equatorial Guinea,Middle Africa,1997,536459,51.42,7266.473186208079
GNQ,Equatorial Guinea,Middle Africa,1998,558496,52.82,8476.057586804562
GNQ,Equatorial Guinea,Middle Africa,1999,581765,54.11,10125.38394025079
GNQ,Equatorial Guinea,Middle Africa,2000,606180,55.63,11332.311747335774
GNQ,Equatorial Guinea,Middle Africa,2001,631662,57.31,17741.58781753533
GNQ,Equatorial Guinea,Middle Africa,2002,658388,58.65,20205.500706270468
GNQ,Equatorial Guinea,Middle Africa,2003,686670,59.29,21893.196522346978
GNQ,Equatorial Guinea,Middle Africa,2004,716949,59.92,28564.88196510491
GNQ,Equatorial Guinea,Middle Africa,2005,749527,60.21,31697.80147079425
GNQ,Equatorial Guinea,Middle Africa,2006,784494,60.98,32618.640600183047
GNQ,Equatorial Guinea,Middle Africa,2007,821686,61.38,35901.45969628301
GNQ,Equatorial Guinea,Middle Africa,2008,860839,61.6,40368.07963393852
GNQ,Equatorial Guinea,Middle Africa,2009,901589,61.92,39060.91303465326
GNQ,Equatorial Guinea,Middle Africa,2010,943640,62.18,33990.14677101437
GNQ,Equatorial Guinea,Middle Africa,2011,986861,62.31,34622.1162656139
GNQ,Equatorial Guinea,Middle Africa,2012,1031191,62.6,35887.816302702406
GNQ,Equatorial Guinea,Middle Africa,2013,1076412,63.44,32959.10809987254
GNQ,Equatorial Guinea,Middle Africa,2014,1122273,64.28,31743.41074765231
GNQ,Equatorial Guinea,Middle Africa,2015,1168575,64.65,27708.6381815459
GNQ,Equatorial Guinea,Middle Africa,2016,1215181,65.01,24296.603580042807
GNQ,Equatorial Guinea,Middle Africa,2017,1262008,65.52,22298.942144582285
GNQ,Equatorial Guinea,Middle Africa,2018,1308966,65.9,20864.581908162625
GNQ,Equatorial Guinea,Middle Africa,2019,1355982,66.28,19220.19228426336
GNQ,Equatorial Guinea,Middle Africa,2020,1402985,66.64,17661.184141669368
ERI,Eritrea,Eastern Africa,1950,822347,36.91,812
ERI,Eritrea,Eastern Africa,1951,835000,37.03,821
ERI,Eritrea,Eastern Africa,1952,849258,37.24,831
ERI,Eritrea,Eastern Africa,1953,864893,37.46,864
ERI,Eritrea,Eastern Africa,1954,881761,37.68,850
ERI,Eritrea,Eastern Africa,1955,899746,37.9,880
ERI,Eritrea,Eastern Africa,1956,918849,38.13,893
ERI,Eritrea,Eastern Africa,1957,939085,38.36,871
ERI,Eritrea,Eastern Africa,1958,960538,38.59,883
ERI,Eritrea,Eastern Africa,1959,983337,38.84,890
ERI,Eritrea,Eastern Africa,1960,1007586,39.09,919
ERI,Eritrea,Eastern Africa,1961,1033320,39.35,946.8857556226532
ERI,Eritrea,Eastern Africa,1962,1060489,39.64,972.1020246320329
ERI,Eritrea,Eastern Africa,1963,1088859,39.94,1001.8013507717712
ERI,Eritrea,Eastern Africa,1964,1118152,40.26,1025.6277974729733
ERI,Eritrea,Eastern Africa,1965,1148188,40.61,1080.5771546123108
ERI,Eritrea,Eastern Africa,1966,1178875,40.98,1121.47566366239
ERI,Eritrea,Eastern Africa,1967,1210304,41.37,1182.6369151882502
ERI,Eritrea,Eastern Africa,1968,1242633,41.77,1230.594774965738
ERI,Eritrea,Eastern Africa,1969,1276122,42.18,1260.395838328937
ERI,Eritrea,Eastern Africa,1970,1310947,42.6,1225.179857004135
ERI,Eritrea,Eastern Africa,1971,1347180,42.93,1260.654658620229
ERI,Eritrea,Eastern Africa,1972,1384789,43.26,1293.154884245903
ERI,Eritrea,Eastern Africa,1973,1423749,43.6,1299.2609954423147
ERI,Eritrea,Eastern Africa,1974,1463986,43.94,1282.8077365493932
ERI,Eritrea,Eastern Africa,1975,1505438,44.24,1210.9221449172933
ERI,Eritrea,Eastern Africa,1976,1547978,44.55,1202.189221035441
ERI,Eritrea,Eastern Africa,1977,1591622,44.83,1195.430872405634
ERI,Eritrea,Eastern Africa,1978,1636771,45.08,1121.9096379395774
ERI,Eritrea,Eastern Africa,1979,1683932,45.33,1234.079556062834
ERI,Eritrea,Eastern Africa,1980,1733423,45.57,1250.4780443088616
ERI,Eritrea,Eastern Africa,1981,1784557,45.97,1265.685852567332
ERI,Eritrea,Eastern Africa,1982,1836825,46.34,1255.3512114654363
ERI,Eritrea,Eastern Africa,1983,1890556,46.58,1324.6863039232903
ERI,Eritrea,Eastern Africa,1984,1946299,46.74,1265.9362523435504
ERI,Eritrea,Eastern Africa,1985,2003942,46.86,1096.410397606318
ERI,Eritrea,Eastern Africa,1986,2064803,47.35,1176.1734891900098
ERI,Eritrea,Eastern Africa,1987,2127421,47.84,1309.6444093576213
ERI,Eritrea,Eastern Africa,1988,2185607,48.28,1288.1402200853126
ERI,Eritrea,Eastern Africa,1989,2231144,48.63,1252.3139371551097
ERI,Eritrea,Eastern Africa,1990,2258649,49.18,1254.2759242361253
ERI,Eritrea,Eastern Africa,1991,2266356,49.78,1385.5052335114165
ERI,Eritrea,Eastern Africa,1992,2257593,50.77,1534.6922377062651
ERI,Eritrea,Eastern Africa,1993,2238631,51.32,1755.9361145271373
ERI,Eritrea,Eastern Africa,1994,2218436,51.79,2147.948483977
ERI,Eritrea,Eastern Africa,1995,2204227,51.95,2223.586014961254
ERI,Eritrea,Eastern Africa,1996,2196467,52.45,2438.0452167048265
ERI,Eritrea,Eastern Africa,1997,2195192,52.95,2632.402568431372
ERI,Eritrea,Eastern Africa,1998,2206439,53.35,2665.400617465518
ERI,Eritrea,Eastern Africa,1999,2237412,43.41,2628.8570875636674
ERI,Eritrea,Eastern Africa,2000,2292413,53.32,2485.1563186912654
ERI,Eritrea,Eastern Africa,2001,2374721,54.55,2609.0676340504842
ERI,Eritrea,Eastern Africa,2002,2481059,54.97,2572.298190409821
ERI,Eritrea,Eastern Africa,2003,2600972,55.22,2388.5466802410792
ERI,Eritrea,Eastern Africa,2004,2719809,55.62,2317.3498793481454
ERI,Eritrea,Eastern Africa,2005,2826653,56.01,2287.150975729953
ERI,Eritrea,Eastern Africa,2006,2918209,56.56,2193.9295064198623
ERI,Eritrea,Eastern Africa,2007,2996540,57.05,2167.064236419337
ERI,Eritrea,Eastern Africa,2008,3062782,57.46,1912.7748840759807
ERI,Eritrea,Eastern Africa,2009,3119920,58.07,1950.5333389958716
ERI,Eritrea,Eastern Africa,2010,3170437,58.6,1961.5717136155047
ERI,Eritrea,Eastern Africa,2011,3213969,59.22,2102.954059917815
ERI,Eritrea,Eastern Africa,2012,3250104,59.84,1180
ERI,Eritrea,Eastern Africa,2013,3281453,60.39,1158
ERI,Eritrea,Eastern Africa,2014,3311444,61.03,1199
ERI,Eritrea,Eastern Africa,2015,3342818,61.61,1244
ERI,Eritrea,Eastern Africa,2016,3376558,62.14,1244
ERI,Eritrea,Eastern Africa,2017,3412894,62.67,1248
ERI,Eritrea,Eastern Africa,2018,3452797,63.06,1373.7062879746477
ERI,Eritrea,Eastern Africa,2019,3497117,63.42,1390.5979059322294
ERI,Eritrea,Eastern Africa,2020,3546427,63.76,1418.9755835944177
EST,Estonia,Northern Europe,1950,1100997,58.45,4957.751585154183
EST,Estonia,Northern Europe,1951,1113238,59.69,4882.039343788121
EST,Estonia,Northern Europe,1952,1125237,60.89,5094.420030624659
EST,Estonia,Northern Europe,1953,1136906,63.45,5210.889934612009
EST,Estonia,Northern Europe,1954,1148213,64.79,5357.598179954416
EST,Estonia,Northern Europe,1955,1159233,65.46,5696.447784871549
EST,Estonia,Northern Europe,1956,1170091,67.08,6114.2830805467265
EST,Estonia,Northern Europe,1957,1181017,67.55,6112.321607563651
EST,Estonia,Northern Europe,1958,1192257,68,6436.991964819666
EST,Estonia,Northern Europe,1959,1204106,68.41,6233.578489767512
EST,Estonia,Northern Europe,1960,1216820,69.11,6682.347509902862
EST,Estonia,Northern Europe,1961,1230504,69.42,6956.659211997686
EST,Estonia,Northern Europe,1962,1245083,69.6,7044.215374396727
EST,Estonia,Northern Europe,1963,1260215,69.66,6795.676549636371
EST,Estonia,Northern Europe,1964,1275440,70.39,7585.504234617073
EST,Estonia,Northern Europe,1965,1290406,70.46,7935.356524225709
EST,Estonia,Northern Europe,1966,1304984,70.43,8243.31057545533
EST,Estonia,Northern Europe,1967,1319249,70.71,8533.496252034302
EST,Estonia,Northern Europe,1968,1333174,70.33,8961.704458682812
EST,Estonia,Northern Europe,1969,1346820,70.02,9019.190528801177
EST,Estonia,Northern Europe,1970,1360206,70.13,9640.510068327885
EST,Estonia,Northern Europe,1971,1373298,70.22,9817.021899107112
EST,Estonia,Northern Europe,1972,1386074,69.81,9791.250293995847
EST,Estonia,Northern Europe,1973,1398470,70.32,10531.73833475155
EST,Estonia,Northern Europe,1974,1410467,70.29,10716.811093772489
EST,Estonia,Northern Europe,1975,1422052,69.82,10904.855750703913
EST,Estonia,Northern Europe,1976,1433173,69.52,11095.917571709766
EST,Estonia,Northern Europe,1977,1443891,69.49,11290.042485894019
EST,Estonia,Northern Europe,1978,1454266,69.36,11487.27709855006
EST,Estonia,Northern Europe,1979,1464423,68.97,11687.668700914968
EST,Estonia,Northern Europe,1980,1474438,69.2,11891.2652787028
EST,Estonia,Northern Europe,1981,1483879,68.92,12294.194321774215
EST,Estonia,Northern Europe,1982,1492640,69.44,12713.93716033337
EST,Estonia,Northern Europe,1983,1501422,69.39,13122.55203067492
EST,Estonia,Northern Europe,1984,1511193,69.39,13428.216078952191
EST,Estonia,Northern Europe,1985,1522405,69.45,13396.41888656435
EST,Estonia,Northern Europe,1986,1536034,70.73,13725.677198551595
EST,Estonia,Northern Europe,1987,1551209,70.86,13816.522111462737
EST,Estonia,Northern Europe,1988,1564200,70.82,14510.531451221072
EST,Estonia,Northern Europe,1989,1569967,70.17,15500.058991048856
EST,Estonia,Northern Europe,1990,1565246,69.97,14303.461133265953
EST,Estonia,Northern Europe,1991,1548220,69.52,12937.236792574698
EST,Estonia,Northern Europe,1992,1520811,69.4,11318.482058585847
EST,Estonia,Northern Europe,1993,1488060,68.29,10626.060012365093
EST,Estonia,Northern Europe,1994,1457090,66.77,10677.457524929825
EST,Estonia,Northern Europe,1995,1433026,67.91,11361.846242845559
EST,Estonia,Northern Europe,1996,1417741,69.84,12144.59509176923
EST,Estonia,Northern Europe,1997,1409678,70.17,13733.28481185065
EST,Estonia,Northern Europe,1998,1406350,69.83,14436.728952963345
EST,Estonia,Northern Europe,1999,1403784,70.61,14270.998336638686
EST,Estonia,Northern Europe,2000,1399111,70.96,15703.027468156564
EST,Estonia,Northern Europe,2001,1391739,70.77,16803.518679148892
EST,Estonia,Northern Europe,2002,1382737,71.34,17937.831978894035
EST,Estonia,Northern Europe,2003,1372904,71.98,19389.44230842069
EST,Estonia,Northern Europe,2004,1363570,72.45,20733.5380794532
EST,Estonia,Northern Europe,2005,1355650,72.91,22807.182747021725
